time_ms,time_iso,open,high,low,close,volume_base,volume_quote
1780003800000,2026-05-28T21:30:00.000Z,73658.9,73888,73655.9,73871.9,648.9495,47882838.51475
1780004700000,2026-05-28T21:45:00.000Z,73871.9,73871.9,73757,73783.5,179.0091,13212523.05485
1780005600000,2026-05-28T22:00:00.000Z,73783.5,73914.2,73652.4,73679.9,404.3977,29829184.60346
1780006500000,2026-05-28T22:15:00.000Z,73679.9,73687.8,73567.4,73579.7,227.7687,16771792.57204
1780007400000,2026-05-28T22:30:00.000Z,73579.7,73585.5,73456.1,73464.2,199.7345,14684749.40462
1780008300000,2026-05-28T22:45:00.000Z,73464.2,73565.7,73413,73440,170.2446,12512299.77408
1780009200000,2026-05-28T23:00:00.000Z,73440,73563,73439.9,73563,145.2861,10680838.91065
1780010100000,2026-05-28T23:15:00.000Z,73563,73666,73533.1,73655,100.0532,7362353.2701
1780011000000,2026-05-28T23:30:00.000Z,73655,73687.5,73510,73572.6,166.2127,12231783.8737
1780011900000,2026-05-28T23:45:00.000Z,73572.6,73615.4,73500,73590.1,99.6097,7327595.62197
1780012800000,2026-05-29T00:00:00.000Z,73590.1,73762.3,73590,73719.9,284.2548,20944054.87573
1780013700000,2026-05-29T00:15:00.000Z,73719.9,73830.1,73654,73749.9,259.8281,19167468.53538
1780014600000,2026-05-29T00:30:00.000Z,73749.9,73832.5,73718.9,73821.8,160.5094,11842238.95532
1780015500000,2026-05-29T00:45:00.000Z,73821.8,73821.8,73652.8,73690,108.0995,7969052.12545
1780016400000,2026-05-29T01:00:00.000Z,73690,73844,73689.9,73754.5,230.1482,16979664.10897
1780017300000,2026-05-29T01:15:00.000Z,73754.5,73775.1,73540.2,73566.1,519.0333,38204449.94018
1780018200000,2026-05-29T01:30:00.000Z,73566.1,73566.1,73450,73498.3,218.7473,16078749.82122
1780019100000,2026-05-29T01:45:00.000Z,73498.3,73599.6,73431.9,73553.4,231.8005,17045341.85363
1780020000000,2026-05-29T02:00:00.000Z,73553.4,73611.4,73519.3,73596.7,172.2854,12674327.63147
1780020900000,2026-05-29T02:15:00.000Z,73596.7,73620,73326.7,73348.6,338.1756,24833466.67022
1780021800000,2026-05-29T02:30:00.000Z,73348.6,73455.5,73290,73313.8,352.9685,25895576.02116
1780022700000,2026-05-29T02:45:00.000Z,73313.8,73378.9,73144.4,73190,562.5216,41202819.95482
1780023600000,2026-05-29T03:00:00.000Z,73190,73429.5,73190,73419.5,523.0235,38352589.27075
1780024500000,2026-05-29T03:15:00.000Z,73419.5,73419.5,73354.8,73361.7,98.0778,7196966.09254
1780025400000,2026-05-29T03:30:00.000Z,73361.7,73414.8,73280.9,73334.1,124.6482,9140945.65676
1780026300000,2026-05-29T03:45:00.000Z,73334.1,73334.7,73226.6,73264.9,114.2003,8368133.55285
1780027200000,2026-05-29T04:00:00.000Z,73264.9,73346.4,73175,73199.7,264.8488,19397086.76872
1780028100000,2026-05-29T04:15:00.000Z,73199.7,73349.8,73199.7,73333.3,140.8497,10318514.75194
1780029000000,2026-05-29T04:30:00.000Z,73333.3,73412.9,73317.8,73378.5,157.2412,11535170.90793
1780029900000,2026-05-29T04:45:00.000Z,73378.5,73480,73370,73468.1,152.2041,11174660.00719
1780030800000,2026-05-29T05:00:00.000Z,73468.1,73616.4,73464,73566.3,337.8675,24848326.36769
