time,open,high,low,close,volume
2025-10-06 12:00:00,124216.52,125439.04,124181.0,125007.01,3114.4466770546
2025-10-06 16:00:00,125007.01,126200.0,124804.0,125411.0,2814.72685095552
2025-10-06 20:00:00,125411.0,125550.02,124514.96,124670.54,982.44287039138
2025-10-07 00:00:00,124670.54,125093.03,124109.09,124338.23,1314.94283454098
2025-10-07 04:00:00,124338.23,124677.49,123573.58,123681.75,1355.29618182208
2025-10-07 08:00:00,123681.75,124516.66,123319.16,124452.7,1436.05934546594
2025-10-07 12:00:00,124452.7,125131.57,121194.74,121856.91,5780.98819002184
2025-10-07 16:00:00,121856.91,122114.97,120608.7,121637.19,3173.01601162524
2025-10-07 20:00:00,121637.19,122301.91,121266.28,121338.02,1244.4365932285
2025-10-08 00:00:00,121338.02,122233.84,121220.0,121383.81,1566.05896417954
2025-10-08 04:00:00,121383.81,121920.0,121076.39,121599.0,1432.58487635508
2025-10-08 08:00:00,121599.0,123196.06,121525.51,122886.37,1841.3668075007
2025-10-08 12:00:00,122886.37,123368.21,121670.0,122199.04,2062.69342205074
2025-10-08 16:00:00,122199.04,124192.5,122117.09,123450.09,1885.1661686673
2025-10-08 20:00:00,123450.09,123729.83,122806.97,123309.42,602.8553420241
2025-10-09 00:00:00,123309.42,123352.63,121470.28,122033.46,991.42231248032
2025-10-09 04:00:00,122033.46,122266.83,121730.08,121906.59,717.14567758106
2025-10-09 08:00:00,121906.59,122824.27,121145.65,122732.28,1381.75854859626
2025-10-09 12:00:00,122732.28,123749.99,120689.02,121167.13,3855.53651782914
2025-10-09 16:00:00,121167.13,121488.79,119666.67,120950.63,3048.98923477624
2025-10-09 20:00:00,120950.63,121770.62,120851.75,121643.02,893.2415457009
2025-10-10 00:00:00,121643.02,121875.0,120911.78,121036.0,1026.46055503918
2025-10-10 04:00:00,121036.0,121770.76,120865.0,120939.05,1048.10583803754
2025-10-10 08:00:00,120939.05,121781.06,120926.91,121558.2,886.47729417552
2025-10-10 12:00:00,121558.2,122533.86,118500.0,119030.54,5060.16944978024
2025-10-10 16:00:00,119030.54,119453.48,115985.01,116676.48,5187.58730695956
2025-10-10 20:00:00,116676.48,117235.83,102173.61,112819.0,20118.77524499692
2025-10-11 00:00:00,112819.0,113333.17,111032.86,112305.31,4944.25760381538
2025-10-11 04:00:00,112305.31,112971.42,110116.61,110422.77,3521.78986954126
2025-10-11 08:00:00,110422.77,112371.44,110176.6,112292.15,3009.90517876622
2025-10-11 12:00:00,112292.15,112520.52,111794.93,111800.6,1869.00100537664
2025-10-11 16:00:00,111800.6,112198.19,110851.58,111166.21,1489.73916004058
2025-10-11 20:00:00,111166.21,111359.52,109570.07,110638.0,2344.63350210856
2025-10-12 00:00:00,110638.0,111346.35,109582.0,110666.85,2881.30292523708
2025-10-12 04:00:00,110666.85,112109.63,110600.0,111529.74,1453.99774415926
2025-10-12 08:00:00,111529.74,112128.2,111147.0,111853.39,996.03061685488
2025-10-12 12:00:00,111853.39,113737.69,111170.11,113197.48,4837.2685201019
2025-10-12 16:00:00,113197.48,114692.3,113197.48,114342.67,3361.91663540924
2025-10-12 20:00:00,114342.67,115769.99,114252.36,114961.08,2609.60254323624
2025-10-13 00:00:00,114961.08,115985.92,114628.0,114824.01,1979.85631866974
2025-10-13 04:00:00,114824.01,115560.0,114417.06,115398.13,2156.27454504848
2025-10-13 08:00:00,115398.13,115442.65,113600.33,114185.0,1671.06686254592
2025-10-13 12:00:00,114185.0,115539.32,113804.45,114330.74,3294.3451771152
2025-10-13 16:00:00,114330.74,115882.37,114224.01,115787.66,2147.53248373424
2025-10-13 20:00:00,115787.66,115876.72,115015.45,115185.09,811.90714298986
