time_ms,time_iso,open,high,low,close,volume_base,volume_quote
1772661600000,2026-03-04T22:00:00.000Z,73255.4,73485,72583.4,72660,1474.3478,107606962.04023
1772665200000,2026-03-04T23:00:00.000Z,72660,72834.8,72272.6,72627.7,2280.7648,165507578.25715
1772668800000,2026-03-05T00:00:00.000Z,72627.7,72971,72503.1,72711.1,1302.6325,94779491.64342
1772672400000,2026-03-05T01:00:00.000Z,72711.1,73244.2,72359,72491.9,2008.1316,146113796.62849
1772676000000,2026-03-05T02:00:00.000Z,72491.9,72854.3,72290,72458.3,1404.066,101853358.4767
1772679600000,2026-03-05T03:00:00.000Z,72458.3,72720.1,72296.5,72458.7,1085.786,78720346.03352
1772683200000,2026-03-05T04:00:00.000Z,72458.7,73053.2,72406.2,72778.2,1815.3899,132056056.28697
1772686800000,2026-03-05T05:00:00.000Z,72778.2,72880,72214.6,72369.9,1775.1438,128620124.39554
1772690400000,2026-03-05T06:00:00.000Z,72369.9,72634.9,72000.6,72516.2,2532.6504,183120541.92734
1772694000000,2026-03-05T07:00:00.000Z,72516.2,72632.8,71730.4,72027.1,2441.299,176102373.07802
1772697600000,2026-03-05T08:00:00.000Z,72027.1,72351,71718.4,72305.3,2439.3157,175646243.64124
1772701200000,2026-03-05T09:00:00.000Z,72305.3,72846.8,72262.5,72558.5,2303.4921,167135699.68951
1772704800000,2026-03-05T10:00:00.000Z,72558.5,73540.4,72475,73350.8,3798.6937,277927701.81321
1772708400000,2026-03-05T11:00:00.000Z,73350.8,73420,72743.4,72885.9,1882.6997,137421376.98629
1772712000000,2026-03-05T12:00:00.000Z,72885.9,73030,72634.3,72858.8,1557.4289,113444342.68765
1772715600000,2026-03-05T13:00:00.000Z,72858.8,72907.4,72155,72429.5,3333.2506,241659065.33563
1772719200000,2026-03-05T14:00:00.000Z,72429.5,72800,71919,72583,3364.872,243453730.44595
1772722800000,2026-03-05T15:00:00.000Z,72583,72738.4,71133.1,71624.8,6475.6972,463775053.49566
1772726400000,2026-03-05T16:00:00.000Z,71624.8,71628.1,70766.4,71280.2,5074.3431,360735076.02209
1772730000000,2026-03-05T17:00:00.000Z,71280.2,71554.4,70618.7,70681.4,2550.9393,181041300.1189
1772733600000,2026-03-05T18:00:00.000Z,70681.4,71069.7,70626.4,70970.5,1225.4749,86872338.26663
1772737200000,2026-03-05T19:00:00.000Z,70970.5,71417,70843.3,70889.5,1416.8241,100777091.22412
1772740800000,2026-03-05T20:00:00.000Z,70889.5,71362.7,70811,71210.3,1393.2809,99129674.54331
1772744400000,2026-03-05T21:00:00.000Z,71210.3,71533.2,70983.4,71101.8,1537.2991,109536411.07232
1772748000000,2026-03-05T22:00:00.000Z,71101.8,71337.7,71040.1,71174.2,740.4004,52706271.95633
1772751600000,2026-03-05T23:00:00.000Z,71174.2,71267.7,70738,70853.3,1210.6463,85914551.73849
1772755200000,2026-03-06T00:00:00.000Z,70853.3,71027.4,70748.1,70956.4,755.4837,53570236.31728
1772758800000,2026-03-06T01:00:00.000Z,70956.4,71266.7,70342,71223.6,2399.9781,169889389.624
1772762400000,2026-03-06T02:00:00.000Z,71223.6,71394.7,70976.7,71208.1,1420.1826,101133193.33968
1772766000000,2026-03-06T03:00:00.000Z,71208.1,71261.1,70957.1,71050,667.9904,47488722.72979
1772769600000,2026-03-06T04:00:00.000Z,71050,71089.1,70240.5,70592.7,2221.5113,156813937.998
1772773200000,2026-03-06T05:00:00.000Z,70592.7,70644.1,70113.8,70403.1,3207.4203,225639986.05741
1772776800000,2026-03-06T06:00:00.000Z,70403.1,70836.1,70238.1,70577.1,1612.6592,113706389.20398
1772780400000,2026-03-06T07:00:00.000Z,70577.1,71155,70452,71031.3,2211.7303,156735628.02244
1772784000000,2026-03-06T08:00:00.000Z,71031.3,71042.5,70700,70750.9,1447.3841,102599151.17321
1772787600000,2026-03-06T09:00:00.000Z,70750.9,70781.3,70269.1,70530,1900.2958,133940421.2306
1772791200000,2026-03-06T10:00:00.000Z,70530,70776.4,70433.5,70511.1,1137.6446,80329499.55221
1772794800000,2026-03-06T11:00:00.000Z,70511.1,70615,70164.3,70186.9,1328.8083,93524049.17878
1772798400000,2026-03-06T12:00:00.000Z,70186.9,70205.1,69632.1,69905.7,4119.0276,288027055.22479
1772802000000,2026-03-06T13:00:00.000Z,69905.7,70320,69186,69203.7,5816.8864,405922050.29148
1772805600000,2026-03-06T14:00:00.000Z,69203.7,69263.1,68140.1,68384.3,9304.2602,639522140.88039
1772809200000,2026-03-06T15:00:00.000Z,68384.3,69084.6,68274.1,68470.6,4236.39,290702384.60904
1772812800000,2026-03-06T16:00:00.000Z,68470.6,68772.4,68184.7,68423.6,2706.4419,185253057.08948
1772816400000,2026-03-06T17:00:00.000Z,68423.6,68625,67715.9,67935,3644.1937,248012176.11631
1772820000000,2026-03-06T18:00:00.000Z,67935,68450,67920.7,68147.1,2242.7562,153111723.09731
1772823600000,2026-03-06T19:00:00.000Z,68147.1,68450,67948.2,68100,1778.5376,121217375.36229
1772827200000,2026-03-06T20:00:00.000Z,68100,68254.8,67738.3,68077.2,2191.8205,148984898.10366
1772830800000,2026-03-06T21:00:00.000Z,68077.2,68300,67900,68264,1354.0696,92218219.8867
1772834400000,2026-03-06T22:00:00.000Z,68264,68407.4,68194.8,68291.7,799.1749,54586977.54633
1772838000000,2026-03-06T23:00:00.000Z,68291.7,68338.6,68064.9,68088.1,748.3233,51056081.42684
1772841600000,2026-03-07T00:00:00.000Z,68088.1,68357.3,68078.5,68250.1,714.3893,48733245.04355
1772845200000,2026-03-07T01:00:00.000Z,68250.1,68330.3,68152.8,68225,459.8283,31375144.05046
1772848800000,2026-03-07T02:00:00.000Z,68225,68333.9,68020,68317.2,746.4656,50887784.56281
1772852400000,2026-03-07T03:00:00.000Z,68317.2,68526,68074.4,68074.4,1527.6459,104302540.8918
1772856000000,2026-03-07T04:00:00.000Z,68074.4,68124,67774,68036.1,1610.7746,109453948.46974
1772859600000,2026-03-07T05:00:00.000Z,68036.1,68112.1,67880,67996.5,844.7507,57432473.89444
1772863200000,2026-03-07T06:00:00.000Z,67996.5,67998.6,67580.7,67668.5,2015.8651,136637882.45086
1772866800000,2026-03-07T07:00:00.000Z,67668.5,67840,67413.3,67811.6,2143.33,144912291.93672
1772870400000,2026-03-07T08:00:00.000Z,67811.6,68018,67682.9,67772.8,1450.1132,98414138.86544
1772874000000,2026-03-07T09:00:00.000Z,67772.8,68049,67705.7,67973.7,789.2013,53607971.67865
1772877600000,2026-03-07T10:00:00.000Z,67973.7,68080,67841,67856.4,716.7924,48704778.37082
1772881200000,2026-03-07T11:00:00.000Z,67856.4,68210,67817.1,67982,1183.0024,80533661.35251
1772884800000,2026-03-07T12:00:00.000Z,67982,68056.4,67863.2,67964.3,783.6862,53259260.31307
1772888400000,2026-03-07T13:00:00.000Z,67964.3,68050.2,67820,67897.1,913.6801,62066888.65409
1772892000000,2026-03-07T14:00:00.000Z,67897.1,68072.7,67580.8,67985.1,2188.1952,148430090.37547
1772895600000,2026-03-07T15:00:00.000Z,67985.1,68012.8,67736.7,67849.9,1306.3407,88671661.32599
1772899200000,2026-03-07T16:00:00.000Z,67849.9,67864,67680,67767.6,704.4364,47755022.30358
1772902800000,2026-03-07T17:00:00.000Z,67767.6,67917.5,67737.3,67760.8,566.8914,38448841.53515
1772906400000,2026-03-07T18:00:00.000Z,67760.8,67760.8,67445.9,67542.9,1505.1705,101700378.01104
1772910000000,2026-03-07T19:00:00.000Z,67542.9,67551.3,66881.7,67046.9,4075.8658,273967273.70283
1772913600000,2026-03-07T20:00:00.000Z,67046.9,67405,67036.2,67367.6,1097.6635,73842186.35813
1772917200000,2026-03-07T21:00:00.000Z,67367.6,67453,67239.8,67422.4,992.9934,66889549.10863
1772920800000,2026-03-07T22:00:00.000Z,67422.4,67440,67062.1,67227,1059.967,71291078.89343
1772924400000,2026-03-07T23:00:00.000Z,67227,67374.2,67152,67236.3,644.1033,43343619.14171
1772928000000,2026-03-08T00:00:00.000Z,67236.3,67460,67150.3,67166,755.9591,50872572.09051
1772931600000,2026-03-08T01:00:00.000Z,67166,67330.7,67065.3,67268.7,1202.1281,80780283.88908
1772935200000,2026-03-08T02:00:00.000Z,67268.7,67396.3,66790.5,66899.5,2534.4304,169984189.09252
1772938800000,2026-03-08T03:00:00.000Z,66899.5,67064.4,66820,66977.4,1103.2183,73871348.12584
1772942400000,2026-03-08T04:00:00.000Z,66977.4,67060.7,66510,66607.6,2216.2479,147998511.99018
1772946000000,2026-03-08T05:00:00.000Z,66607.6,67210,66590,67112.3,1631.3445,109288088.41254
1772949600000,2026-03-08T06:00:00.000Z,67112.3,67199.9,67005.3,67133.1,610.5359,40965935.0337
1772953200000,2026-03-08T07:00:00.000Z,67133.1,67434.5,67115.7,67283.3,1823.1726,122713271.07106
1772956800000,2026-03-08T08:00:00.000Z,67283.3,67543.4,67122,67497.9,1426.8589,96136641.49207
1772960400000,2026-03-08T09:00:00.000Z,67497.9,67877,67436.2,67663.9,2279.766,154317474.23449
1772964000000,2026-03-08T10:00:00.000Z,67663.9,68170,67659.7,67872.9,2493.7855,169481615.63355
1772967600000,2026-03-08T11:00:00.000Z,67872.9,67872.9,67380,67490.2,2416.8368,163317854.36088
1772971200000,2026-03-08T12:00:00.000Z,67490.2,67629.5,66857,67296,3860.5084,259440992.45915
1772974800000,2026-03-08T13:00:00.000Z,67296,67408.7,66782.9,67207.6,3016.1636,202240191.62238
1772978400000,2026-03-08T14:00:00.000Z,67207.6,67399,67020.4,67310.4,1540.3333,103566198.15275
1772982000000,2026-03-08T15:00:00.000Z,67310.4,67349.7,67050.4,67187.1,1193.5872,80225010.22815
1772985600000,2026-03-08T16:00:00.000Z,67187.1,67237.8,66766,66843.9,1425.8369,95467117.21104
1772989200000,2026-03-08T17:00:00.000Z,66843.9,67157.9,66766.1,67024,1342.319,89978450.26096
1772992800000,2026-03-08T18:00:00.000Z,67024,67044.3,66720.7,66786.1,780.1055,52138449.1857
1772996400000,2026-03-08T19:00:00.000Z,66786.1,67461.2,66751.8,67311.7,1606.1082,107894051.94761
1773000000000,2026-03-08T20:00:00.000Z,67311.7,67491.4,67002.9,67200.6,1292.2659,86883386.3599
1773003600000,2026-03-08T21:00:00.000Z,67200.6,67242.1,66658.8,66984.5,1412.6088,94487498.37505
1773007200000,2026-03-08T22:00:00.000Z,66984.5,66985.1,65556,66210,8882.3875,586482642.67352
1773010800000,2026-03-08T23:00:00.000Z,66210,66580.8,65880.4,65939.9,2696.9129,178608016.56512
1773014400000,2026-03-09T00:00:00.000Z,65939.9,66739.8,65780.6,66334.8,2717.7884,180116825.80573
1773018000000,2026-03-09T01:00:00.000Z,66334.8,66663.8,66080.1,66153.5,1824.0543,121117083.52767
1773021600000,2026-03-09T02:00:00.000Z,66153.5,66678.3,65922.9,66501.8,2000.804,132690889.66538
1773025200000,2026-03-09T03:00:00.000Z,66501.8,67636.1,66465.8,67164.3,4830.0412,324474609.49098
1773028800000,2026-03-09T04:00:00.000Z,67164.3,67581.8,67064.1,67100.7,2025.981,136434250.50462
1773032400000,2026-03-09T05:00:00.000Z,67100.7,68028.2,67074.1,67872.1,3622.9053,245073748.35832
1773036000000,2026-03-09T06:00:00.000Z,67872.1,67896.5,67200,67229,2039.8928,137655895.77786
1773039600000,2026-03-09T07:00:00.000Z,67229,67538.5,66808.1,67509.8,2684.231,180319336.69387
1773043200000,2026-03-09T08:00:00.000Z,67509.8,67888,67339.2,67776.9,2576.0491,174238835.77109
1773046800000,2026-03-09T09:00:00.000Z,67776.9,68423.7,67521.9,67942,3504.5168,238475547.69966
1773050400000,2026-03-09T10:00:00.000Z,67942,68054.4,67500.1,67566.4,1983.2289,134377036.10394
1773054000000,2026-03-09T11:00:00.000Z,67566.4,67829.2,67300,67729.7,2045.2078,138218215.08508
1773057600000,2026-03-09T12:00:00.000Z,67729.7,68314.8,67720,68119.3,2517.6701,171357135.7763
1773061200000,2026-03-09T13:00:00.000Z,68119.3,69270,68089.4,68936.4,6646.8225,457139343.12387
1773064800000,2026-03-09T14:00:00.000Z,68936.4,69443.8,68650,69106.1,4801.1591,331680220.93086
1773068400000,2026-03-09T15:00:00.000Z,69106.1,69210.6,68680.7,68829.3,2416.3954,166579832.5585
1773072000000,2026-03-09T16:00:00.000Z,68829.3,69190.4,68586.2,68913.9,2247.6097,154777418.83694
1773075600000,2026-03-09T17:00:00.000Z,68913.9,69057.4,68214.9,68559.8,2310.8839,158459734.59031
1773079200000,2026-03-09T18:00:00.000Z,68559.8,68675.8,68200,68320,1530.6451,104744239.93716
1773082800000,2026-03-09T19:00:00.000Z,68320,69499,68320,68943.8,3722.6268,256713997.7197
1773086400000,2026-03-09T20:00:00.000Z,68943.8,69106.7,68691.7,68911.3,1111.0704,76560557.20287
1773090000000,2026-03-09T21:00:00.000Z,68911.3,69114.9,68617,68879.1,920.5979,63435296.42452
1773093600000,2026-03-09T22:00:00.000Z,68879.1,68993.3,68550.2,68591.6,1006.871,69170246.58581
1773097200000,2026-03-09T23:00:00.000Z,68591.6,68659,68338.5,68390.1,834.8585,57195312.87243
1773100800000,2026-03-10T00:00:00.000Z,68390.1,69250,68347.8,69106.3,2447.1931,168541878.34819
1773104400000,2026-03-10T01:00:00.000Z,69106.3,69352.1,68748.2,69211.9,1863.7195,128713557.89596
1773108000000,2026-03-10T02:00:00.000Z,69211.9,70550,69055,70223.5,6205.8471,434161616.78514
1773111600000,2026-03-10T03:00:00.000Z,70223.5,70325,69338.1,69385.5,2901.6256,202594331.43337
1773115200000,2026-03-10T04:00:00.000Z,69385.5,70088.4,69385.5,70030.9,1774.0806,123750671.53661
1773118800000,2026-03-10T05:00:00.000Z,70030.9,70323.8,69842.1,69929.8,1673.5065,117263412.22282
1773122400000,2026-03-10T06:00:00.000Z,69929.8,70149.9,69703.7,69876.7,1574.6345,110102176.75629
1773126000000,2026-03-10T07:00:00.000Z,69876.7,70495.6,69785.5,70366.2,2952.7257,207378726.40889
1773129600000,2026-03-10T08:00:00.000Z,70366.2,71048.3,70321.8,70632.3,5303.2077,375209585.90278
1773133200000,2026-03-10T09:00:00.000Z,70632.3,71256.3,70595.3,71010.1,4045.8699,287230264.78554
1773136800000,2026-03-10T10:00:00.000Z,71010.1,71035.9,70622.7,70730.8,1714.0285,121313851.42481
1773140400000,2026-03-10T11:00:00.000Z,70730.8,70820.3,70480,70551,1399.4067,98815031.56154
1773144000000,2026-03-10T12:00:00.000Z,70551,70590,70242,70477.5,2422.5137,170580439.03618
1773147600000,2026-03-10T13:00:00.000Z,70477.5,70887.9,69671,69871.8,5788.9159,406317695.0479
1773151200000,2026-03-10T14:00:00.000Z,69871.8,71500,69222.1,71429.1,9149.0796,643022272.24503
1773154800000,2026-03-10T15:00:00.000Z,71429.1,71748.6,70850.1,71302.2,6585.8499,469296354.18078
1773158400000,2026-03-10T16:00:00.000Z,71302.2,71662.5,70891,71223.2,3762.9274,268361917.68534
1773162000000,2026-03-10T17:00:00.000Z,71223.2,71414.1,70467.4,70830,2921.7438,207222307.58009
1773165600000,2026-03-10T18:00:00.000Z,70830,70879.8,69835.2,69975.3,3629.1868,254898933.2969
1773169200000,2026-03-10T19:00:00.000Z,69975.3,70259.4,69670.1,70002.4,1825.4512,127728281.10369
1773172800000,2026-03-10T20:00:00.000Z,70002.4,70335,69958.1,70195.4,1116.5165,78339562.47404
1773176400000,2026-03-10T21:00:00.000Z,70195.4,70380,69475,69718.9,2080.4412,145185734.43414
1773180000000,2026-03-10T22:00:00.000Z,69718.9,69832,69408.5,69666.8,1479.7624,102971533.5713
1773183600000,2026-03-10T23:00:00.000Z,69666.8,69939,69653.6,69911.6,1252.3095,87419252.45806
1773187200000,2026-03-11T00:00:00.000Z,69911.6,70145.6,69712.3,70006.7,1450.5934,101461429.93436
1773190800000,2026-03-11T01:00:00.000Z,70006.7,70111,69842.1,70034.9,1104.4763,77313236.02364
1773194400000,2026-03-11T02:00:00.000Z,70034.9,70080,69576.5,69779.3,1512.4874,105595093.95047
1773198000000,2026-03-11T03:00:00.000Z,69779.3,69866.4,69443.5,69521.8,1279.5717,89037248.36328
1773201600000,2026-03-11T04:00:00.000Z,69521.8,70236.3,69470,70088.6,2358.0692,164869998.45674
1773205200000,2026-03-11T05:00:00.000Z,70088.6,70171,69369.6,69465.7,2278.2403,158720388.15918
1773208800000,2026-03-11T06:00:00.000Z,69465.7,69971,69463.7,69907.5,1416.4755,98800401.12162
1773212400000,2026-03-11T07:00:00.000Z,69907.5,69989.7,69468,69622.1,1437.3431,100142253.99221
1773216000000,2026-03-11T08:00:00.000Z,69622.1,69752,69464.4,69619.8,1781.4184,123935765.06098
1773219600000,2026-03-11T09:00:00.000Z,69619.8,69723.9,69336,69435.7,1826.8126,126971186.10212
1773223200000,2026-03-11T10:00:00.000Z,69435.7,69702.6,69350.2,69582.4,1216.2322,84528544.00923
1773226800000,2026-03-11T11:00:00.000Z,69582.4,69646.5,69076.5,69146.1,2386.8865,165529905.69178
1773230400000,2026-03-11T12:00:00.000Z,69146.1,69741.9,68935.1,69317.1,4934.5497,341910480.62066
1773234000000,2026-03-11T13:00:00.000Z,69317.1,71069.1,69294,70135.9,10088.8624,708720758.25253
1773237600000,2026-03-11T14:00:00.000Z,70135.9,70934.3,69920,70529.3,6002.3939,422900964.10205
1773241200000,2026-03-11T15:00:00.000Z,70529.3,70604.3,69633.1,70196,4963.7673,348005168.43654
1773244800000,2026-03-11T16:00:00.000Z,70196,70797.6,70117.5,70533.7,3486.2548,245774626.66766
1773248400000,2026-03-11T17:00:00.000Z,70533.7,71315,70467.2,70739.6,5640.9224,400161823.97129
